"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"REACTOME_DNA_REPAIR",1.07558568417653e-31,1.03563535876426e-29,1.46045153084133,0.530112382666758,2.89791809072827,327,"COPS8;XRCC4;POLR2K;H2BC26;ISG15;ACTB;CDK7;DCLRE1A;H4C12;H4C11;TINF2;TDP2;UBE2L6;GEN1;MBD4;H2AC19;H2AC18;PPP4C;H2BC12;H2AC7;RAD17;H2BC9;UBE2N;POLD4;UBE2B;POLR2B;USP7;H2BC10;H2AC14;RAD1;KPNA2;H2BC8;H2AC4;SMARCA5;UBE2I;H4C9;H4C16;H2AX;SUMO1;SUMO3;H2BC7;PCLAF;RPA3;H2BC21;H2BC5;RMI1;H2BC13;NEIL3;FANCF;TOPBP1;COPS5;H4C14;UBE2V2;RAD51AP1;BRCA2;H2BC14;H2BC4;H4C15;H2BC17;POLR2D;TDG;POLB;RFC4;BLM;SUMO2;RUVBL1;TCEA1;RNF4;PCNA;RBX1;PARP1;ERCC4;USP1;CLSPN;DNA2;H2AC8;DCLRE1C;CDK2;H4C1;UBE2T;H2BC6;EME1;POT1;PPP4R2;SLX4;H2BC3;RHNO1;POLQ;FEN1;CUL4B;CCNA2;H2BC15;RMI2;PALB2;FANCI;XRCC5;SPRTN;POLR2G;BARD1;ACTL6A;RAD9A;H2BC11;TERF2IP;GTF2H3;TRIM25;FANCD2;CHEK1;EXO1;XRCC2;BRIP1;USP10;UFD1;RFC5;POLR2J;DCLRE1B;H2AC6;SEM1;POLR2H;CENPX;RAD51;ISY1;DTL;GTF2H2;LIG4;RNF111;PRPF19;RAD23B;TIMELESS;FIGNL1;H4C8;CETN2;H2AZ2;DDB1;BAZ1B;COPS4;ADPRS;ASCC3;RPA2;AQR;POLM;RNF168;COPS3;H2AJ;MPG;TERF1;KDM4A;H4C4;H2AC20;UBC;EYA3;COPS2;COPS6;GTF2H5;ASCC1;MSH6;POLE3;SLX1A;MSH2;NBN;SLX1B;RAD51C;NPLOC4;POLR2C;ATM;SIRT6;PIAS4;PRKDC;CHEK2;RFC2;POLH;XRCC6;ATRIP;BRCC3;UBB"
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",3.07478381946528e-31,2.76320572575946e-29,1.45334466856494,0.542911953261192,2.92766099166094,290,"POLR2K;HSPA8;SRSF2;NUP210;CPSF3;SNRPB2;EIF4E;EIF4A3;NUP50;POLR2B;BCAS2;SNRPG;FYTTD1;PRPF40A;PPP1CA;SNIP1;CRNKL1;HNRNPF;XRN2;PPP1R8;SF3B1;NUP37;CSTF2;USP39;DDX23;SRSF1;RBBP6;RBM7;SRSF7;POLR2D;SNRNP25;SNRPC;WTAP;HNRNPH2;PTBP1;ZRSR2;CSTF1;RAE1;SNRPB;U2AF1;SNRNP27;UBL5;NUDT21;PPIL1;HNRNPA2B1;SF3B6;THOC2;ALYREF;NUP155;SRSF3;PPIL4;HNRNPL;MAGOH;MFAP1;SDE2;SRSF10;SRSF11;THOC6;HNRNPH1;HNRNPC;SF3B4;U2SURP;SRSF9;LSM3;DDX5;DDX41;SNRPA1;NUP153;NDC1;HNRNPK;NUP205;PAPOLA;NUP62;ZCRB1;CPSF2;POLR2G;FUS;SNRPE;CDC40;CCAR1;CTNNBL1;RNPS1;DHX9;CLP1;DNAJC8;DHX15;WBP11;MAGOHB;SNRPF;SNRNP40;POLR2J;NCBP2;TRA2B;NUP160;LSM5;U2AF2;MTREX;POLR2H;SLBP;ISY1;SF3B5;RBM22;PCBP1;SARNP;PRPF19;PAPOLG;NUP43;SNRNP48;THOC3;METTL14;PCF11;SMNDC1;SNRPD1;RBM39;AQR;ZMAT2;PRCC;HNRNPM;SEC13;RBM8A;SRSF6;HNRNPU;RANBP2;THOC7;CDC5L;HNRNPA3;UBC;SEH1L;CSTF2T;RNF113A;NKAP;PRPF3;CSTF3;BUD31;SF3B3;SNRPD3;SLU7;PPP1R10;CWC15;PRPF4;PUF60;NUP107;POLR2C;FIP1L1;SF3B2;LSM4;LENG1;PPWD1;SYF2;UBB;LSM7;CHTOP;PPIL2;LSM8;ZNF830;PPIL3;PPIG;NUP93;TXNL4A;NUP58;GLE1;DDX39A;SNRNP200;NXT1;DDX46;SF3A3;IK;PHF5A;RBMX;NUP133;BUD13;NUP42;ACIN1;NCBP1;LSM2"
"REACTOME_G2_M_CHECKPOINTS",7.77807567748638e-31,6.55302875828228e-29,1.44620288250144,0.659618712356839,3.24111288491401,153,"H2BC26;H4C12;H4C11;PSMA5;YWHAZ;PSMC2;PSMA6;PSMA4;PSMA2;H2BC12;RAD17;H2BC9;UBE2N;YWHAQ;CDC6;H2BC10;RAD1;PSMD6;H2BC8;CCNB1;H4C9;PSMA1;DBF4;CDK1;H4C16;PKMYT1;H2AX;H2BC7;PSMD14;RPA3;H2BC21;YWHAH;H2BC5;RMI1;PSMD12;CDC7;H2BC13;TOPBP1;PSMB4;PSMD1;YWHAB;H4C14;UBE2V2;H2BC14;H2BC4;H4C15;H2BC17;PSMB1;RFC4;BLM;PSMA3;PSMD2;PSMB2;PSMC6;CCNB2;ADRM1;CLSPN;PSMC4;DNA2;CDK2;H4C1;PSMD7;H2BC6;MCM2;H2BC3;ORC6;RHNO1;PSMA7;CCNA2;H2BC15;RMI2;BARD1;RAD9A;H2BC11;MCM4;ORC3;CHEK1;MCM6;GTSE1;EXO1;BRIP1;PSMB3;CDC25A;MCM10;RFC5;CDC25C;SEM1;PSMB5;ORC2;H4C8;RPA2;PSMD8;PSMD11;RNF168;PSMD3;H4C4;UBC;ORC5;MCM8;PSMC5;PSMC3;WEE1;NBN;ATM;PIAS4;PSMB7;ORC1;CHEK2;RFC2;ATRIP;PSMC1;BRCC3;UBB"
"REACTOME_INTERFERON_SIGNALING",4.73386986720393e-30,3.75368034175935e-28,1.42456271623384,0.555598399982407,2.96210753106014,268,"OAS1;OAS2;IFI44;MX1;IFI6;RSAD2;EIF2AK2;STAT1;RIGI;TUBB3;ISG15;IFIT5;ACTB;IRF7;OAS3;PTPN1;OASL;PTPN6;B2M;PPP2CA;IFIT1;IFI27;IRF9;IFI44L;HLA-DRA;UBE2L6;IFI30;FCGR1A;IFIH1;ADAR;HSPA8;PSMB8;NUP210;TRIM14;STAT2;ISG20;HLA-C;GBP1;EIF4E;HLA-DPA1;HLA-DQB1;EIF4A3;EIF2S2;GBP5;UBE2N;HLA-DQB2;NUP50;TUBA1C;BST2;KPNA2;ACTG1;HLA-DPB1;FCGR1BP;UBE2I;HLA-DQA1;MX2;IRF8;CDK1;SUMO1;IFIT2;HLA-B;HSPA5;FANCF;NUP37;EIF4E2;TRIM26;IFIT3;EIF4G2;HLA-H;HLA-DRB1;RAE1;IFITM1;HLA-A;IRF1;NEDD4;NUP155;SMAD7;CHUK;TRIM21;ABCE1;DNAJC3;IRF5;EIF2S1;TUBA4B;TRIM22;UBE2E1;IFNG;TUBA1B;IFITM3;CASP1;GBP3;SP100;SOCS3;EIF2S3;IFNGR2;TUBA1A;NUP153;HERC5;EIF2AK3;PGGT1B;NDC1;NUP205;HLA-DQA2;NUP62;ICAM1;PIM1;IFI35;DHX9;TRIM25;PDE12;KPNA1;PTAFR;USP18;EIF4G1;RNASEL;HLA-DRB5;NUP160;CENPX;SAMHD1;ILF2;HLA-F;NUP43;TRIM34;BECN1;IFNAR2;SEC13;TRIM38;TRIM62;TUBA4A;PPP2R1A;RANBP2;UBC;SEH1L;MAPK1;KPNA4;ATF6;NCK1;IKBKB;MAVS;TUBB8;NUP107;EIF4A2;HSPA1L;IFNAR1;PIN1;EIF4A1;TUBB4B;TARBP2;UBB;GBP2;XAF1;VCAM1;KPNA3;NUP93;SPHK1;GBP4;TUBB1;NUP58"
"HALLMARK_INTERFERON_ALPHA_RESPONSE",2.21300761891951e-29,1.64088140093245e-27,1.40995143033448,0.743392702858745,3.36164341588791,97,"SAMD9;OAS1;IFI44;MX1;CXCL11;CMPK2;PARP9;EPSTI1;HERC6;RSAD2;LAMP3;CXCL10;EIF2AK2;ISG15;SP110;SELL;IRF7;HELZ2;SAMD9L;OASL;DDX60;B2M;IFI27;IRF9;IFI44L;UBE2L6;IFI30;IFIH1;ADAR;TRAFD1;PSME1;RTP4;PSMB8;CASP8;TRIM14;STAT2;LAP3;ISG20;HLA-C;PARP14;TDRD7;PSME2;NMI;LY6E;BST2;PARP12;IFIT2;ELF1;TRIM26;IFIT3;CD74;TAP1;IFITM1;OGFR;IRF1;PSMA3;TRIM21;PSMB9;IFITM3;CASP1;PLSCR1;MOV10;RIPK2;IL4R;IFI35;TRIM25"
"REACTOME_RHO_GTPASE_EFFECTORS",2.31281503098788e-29,1.64088140093245e-27,1.40995143033448,0.520726625847422,2.83461938238346,316,"ACTR2;CYFIP2;ACTR3;ARPC2;H2BC26;TUBB3;H3C12;ACTB;H4C12;H4C11;ABI1;YWHAZ;PPP2CA;ARPC1B;RAC2;ARPC3;BTK;BUB1;KIF2A;MAPRE1;H3C8;H2AC19;H2AC18;BUB3;H2BC12;H2AC7;H3C10;H2BC9;PFN1;CYBB;LIMK1;CFL1;TUBA1C;YWHAQ;PLK1;ZW10;CENPQ;CYBA;CENPU;ZWILCH;H2BC10;H2AC14;ARPC4;IQGAP1;ACTG1;ZWINT;H2BC8;NCKAP1L;H2AC4;H4C9;WIPF1;H4C16;H2AX;KIF5B;H2BC7;CENPK;H2BC21;YWHAH;H2BC5;H2BC13;SKA1;PPP1CC;CDC42;H3C4;SGO2;NUP37;YWHAB;MAD2L1;H4C14;ARPC1A;DIAPH1;KIF18A;H2BC14;PAK2;H2BC4;H4C15;H2BC17;H3C7;CDKN1B;XPO1;BUB1B;KNL1;PAK1;CENPA;BIRC5;KIF2C;PRKCB;H3C3;CENPE;CDC20;RHOA;ERCC6L;WASL;CENPI;RAC1;MYL12B;H2AC8;TUBA4B;H3C13;PDPK1;SKA2;H4C1;NCOA2;SPC25;H2BC6;ARPC5;TUBA1B;DSN1;CDH1;PFN2;FMNL3;H2BC3;H3C11;DYNLL1;H3C14;CDCA8;NDC80;CKAP5;GRB2;H3C15;NUF2;TUBA1A;CENPL;H2BC15;EVL;PPP2R5E;DYNC1LI1;H2BC11;NCF1;DYNLL2;PRC1;H3-3A;WAS;SRC;GOPC;SGO1;SPC24;RHOC;KIF14;DVL3;H2AC6;AURKB;RHOG;NUP160;RCC2;CDC25C;H3C2;CENPF;CENPH;CENPP;KNTC1;H4C8;MIS12;H2AZ2;NUP43;CLIP1;H3-3B;IQGAP3;SPDL1;CENPN;NCF2;KTN1;BRK1;CENPM;SEC13;INCENP;TUBA4A;PPP2R1A;H2AJ;RANBP2;H4C4;H2AC20;ITGB3BP;PRKCZ;SEH1L"
"REACTOME_DNA_REPLICATION_PRE_INITIATION",5.50758789632315e-29,3.7121142421218e-27,1.39518713415833,0.661245673707659,3.21494474664985,146,"H2BC26;H3C12;UBE2D1;H4C12;H4C11;PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;CDC6;H2BC10;H2AC14;PSMD6;H2BC8;H2AC4;H4C9;PSMA1;DBF4;H4C16;H2AX;H2BC7;PSMD14;RPA3;H2BC21;H2BC5;PSMD12;CDC7;H2BC13;UBE2S;PSMB4;H3C4;PSMD1;H4C14;H2BC14;H2BC4;H4C15;H2BC17;UBE2C;PSMB1;H3C7;PSMA3;PSMD2;PSMB2;PSMC6;H3C3;ADRM1;PRIM1;PSMC4;H2AC8;H3C13;CDK2;H4C1;PSMD7;UBE2E1;H2BC6;MCM2;H2BC3;H3C11;ORC6;H3C14;ANAPC11;H3C15;PSMA7;H2BC15;H2BC11;H3-3A;MCM4;KPNA6;ORC3;MCM6;KPNA1;PSMB3;MCM10;H2AC6;H3C2;SEM1;PSMB5;ORC2;H4C8;H2AZ2;H3-3B;RPA2;CDC23;PSMD8;PSMD11;PSMD3;H2AJ;H4C4;H2AC20;UBC;ORC5;H3C6;POLE3;MCM8;PSMC5;PSMC3;PRIM2"
"HALLMARK_MYC_TARGETS_V1",9.20491101915089e-29,5.90867621610257e-27,1.39518713415833,0.597727835726176,3.07529141574123,200,"PSMA6;PSMA4;SRSF2;CBX3;PSMA2;VBP1;SNRPB2;NDUFAB1;BUB3;EIF4E;CANX;EIF2S2;YWHAQ;CCT5;SNRPG;ETF1;PTGES3;GLO1;KPNA2;GSPT1;PSMA1;H2AZ1;HSPE1;PSMD14;HPRT1;COPS5;PSMD1;CSTF2;MAD2L1;SRSF1;PGK1;ERH;SRSF7;XPO1;EIF4G2;RFC4;DDX18;ACP1;U2AF1;TCP1;PRDX4;PCNA;SSBP1;DDX21;PSMB2;PSMC6;HNRNPA2B1;CDC20;SRSF3;USP1;ABCE1;CCT2;PSMC4;SRPK1;EIF2S1;CDK2;PPIA;PSMD7;UBE2E1;DEK;HNRNPC;TOMM70;VDAC3;HSP90AB1;NME1;MCM2;EIF3J;STARD7;SNRPA1;PSMA7;HSPD1;CCNA2;EPRS1;RNPS1;VDAC1;MCM4;RAN;FAM120A;MCM6;GOT2;DHX15;PSMB3;SSB;XPOT;AP3S1;PPM1G;NCBP2;TRA2B;G3BP1;CCT4;PCBP1;CCT3;RAD23B;ORC2;ILF2;COX5A;TUFM;EIF4H;PWP1;SNRPD1;LDHA;CCT7;CNBP;CUL1;SET;PSMD8;HDGF;NHP2;CTPS1;UBE2L3;PSMD3;HNRNPU;HNRNPA3;RRM1;IARS1;EIF1AX;MRPL9;TARDBP;NOLC1;CDK4;POLE3;SF3B3;NOP56;SNRPD3;PRDX3;PA2G4;GNL3;CLNS1A;RANBP1;SYNCRIP;EIF4A1;XRCC6;HDAC2;LSM7;RUVBL2;KARS1;APEX1;MRPS18B;SERBP1;TXNL4A"
"REACTOME_SIGNALING_BY_INTERLEUKINS",1.20556341797925e-28,7.38681585198197e-27,1.38774608305349,0.470905524367981,2.65488758797797,434,"CASP3;CAPZA1;CCL3L3;FN1;CCL22;IGHG1;CD80;CXCL10;IL21R;CD86;STAT1;IGHG4;SDC1;H3C12;MYD88;RAP1B;CCL11;LGALS9;BLNK;TBK1;IL24;PTPN6;IL9R;PSMA5;CCR1;YWHAZ;IL12RB1;PPP2CA;CCR5;PSMC2;PSMA6;TGFB1;LCP1;PSMA4;CISH;IL2RB;MMP1;IRAK4;HSPA8;ITGAX;LCK;IL2RG;LIF;BOLA2B;IL21;IL18;PSMA2;CASP8;CCL4;STAT2;H3C8;N4BP1;VAMP7;IL7R;CANX;PTPN7;PSME2;MAPKAPK2;H3C10;OPRD1;IL12B;TNF;UBE2N;COL1A2;IL20;MAPK9;CCL5;CFL1;PSMD6;GATA3;HAVCR2;OSM;MCL1;CDKN1A;PSMA1;BOLA2;CCR2;HIF1A;HNRNPF;SOD1;CCL3;PSMD14;PSMD12;EBI3;IL32;PSMB4;HCK;CDC42;H3C4;PSMD1;JUNB;IL13RA1;FASLG;PAK2;PSMB1;H3C7;GSTO1;STX3;NOD2;SKP1;HSP90B1;IGHE;BCL2L1;BIRC5;ITGB2;HMOX1;MMP2;TCP1;SYK;IL1B;PSMA3;RPS6KA1;RBX1;PSMD2;PSMB2;PSMC6;HNRNPA2B1;H3C3;BRWD1;CD4;CCL19;HSPA9;MMP3;CHUK;ADRM1;PSMC4;IL10RB;H3C13;LMNB1;PPIA;PSMD7;ATF2;ELK1;IFNG;CASP1;UBE2V1;TAB3;IL2RA;CCL20;H3C11;H3C14;ARF1;SNRPA1;BATF;ALOX5;MAP3K7;VAV1;GRB2;SOCS3;H3C15;STXBP2;RALA;PSMA7;RIPK2;FBXW11;NFKB1;IL4R;ICAM1;PIM1;CCL2;LYN;MIF;PIK3R3;HSP90AA1;PTK2B;CREB1;PSMB3;PTAFR;USP18;ATF1;PIK3CB;IL10;TIMP1;H3C2;ITGAM;MUC1;SEM1;PSMB5;TXLNA;MAPKAPK3;VRK3;IL23A;P4HB;USP14;IL23R;OPRM1;FPR1;CUL1;CSF2RB;CSF2RA;STX1A;PSMD8;PSMD11;RELA;PTPN12;JAK3;POU2F1;PSMD3;STX4;PPP2R1A;CNN2;STAT4"
"REACTOME_HIV_INFECTION",3.04052942772465e-28,1.78201463850993e-26,1.38026491759359,0.582622308808828,3.02520459960993,218,"XRCC4;POLR2K;CXCR4;CDK7;ELOC;GTF2E1;AP1S3;PSMA5;B2M;CCR5;PSMC2;PSMA6;PSMA4;AP1S2;NUP210;LCK;CHMP5;PSMA2;TAF9;CUL5;VTA1;NUP50;POLR2B;TAF5;CCNT1;CD247;GTF2B;TAF13;AP1G1;PSMD6;CHMP2B;PSMA1;APOBEC3G;PSMD14;AP1S1;PSMD12;SUPT4H1;GTF2A1;PSMB4;HCK;TAF2;PSMD1;NUP37;ELOB;PAK2;GTF2A2;PSMB1;POLR2D;XPO1;CHMP4B;ATP6V1H;TAF12;SKP1;AP2M1;RAE1;HLA-A;CD8B;AP2S1;TCEA1;CCNT2;PSMA3;RBX1;PSMD2;PSMB2;PSMC6;TAF9B;TSG101;CD4;NUP155;TAF11;HMGA1;ADRM1;CD28;PSMC4;RAC1;BANF1;PPIA;PSMD7;ARF1;RCC1;DOCK2;PSMA7;FEN1;NUP153;NDC1;NUP205;NUP62;XRCC5;POLR2G;AP1B1;GTF2H3;RAN;KPNA1;PSMB3;AP2B1;POLR2J;NCBP2;NUP160;TAF4;SEM1;GTF2E2;POLR2H;PSMB5;GTF2H2;LIG4;VPS37C;NUP43;SUPT16H;SLC25A5;PDCD6IP;TBP;SEC13;PSMD8;PSMD11;CHMP7;PSMD3;RANBP2;TAF7;UBC;SEH1L;CCNK;CHMP2A;GTF2H5;AP1M2;CHMP4A;NELFCD;PSMC5;PSMC3;VPS4B;RNMT;RANBP1;NUP107;POLR2C;PSMB7;XRCC6;PSMC1;UBB"
"KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",3.21890011567979e-28,1.80794889830681e-26,1.38026491759359,0.688454412856428,3.27079457072713,122,"CD80;CD86;H2BC26;H3C12;H4C12;H4C11;FCGR3A;HLA-DRA;FCGR1A;H2AC25;HLA-DMB;H2AC17;H2AC15;H3C8;H2AC19;H2AC18;H2BC12;HLA-DPA1;H2AC7;HLA-DOA;HLA-DQB1;H3C10;TNF;H2BC9;FCGR2A;H2BC10;H2AC14;H2BC8;H2AC4;HLA-DPB1;HLA-DQA1;H4C9;H4C16;H2AZ1;H2AX;H2BC7;H2BC21;H2BC5;H2BC13;MACROH2A1;H2AC13;H3C4;H4C14;RO60;H2AC16;H2BC14;H2BC4;H4C15;H2BC17;H3C7;HLA-DRB1;SNRPB;H3C3;TRIM21;CD28;H2AC8;H3C13;H4C1;H2BC6;IFNG;H2BC3;H3C11;H3C14;C4B;C4A;H3C15;H2AC11;H2AC21;H2BC15;HLA-DQA2;H2AC12;H2BC11;HLA-DMA;H3-3A;H2BC18;SSB;H2AC6;HLA-DRB5;IL10;H3C2;HLA-DOB;H4C8;H2AZ2;C2;CD40LG;H3-3B;SNRPD1;C1QB;H2AJ;H4C4;H2AC20;H3-5"
"REACTOME_TCR_SIGNALING",6.65485074372607e-27,3.5882955210171e-25,1.34223377296446,0.69594518878765,3.19989876357521,109,"CARD11;PTPRC;PTPN22;FYB1;UBE2D1;CD3D;PTPRJ;PSMA5;TRAT1;PSMC2;PSMA6;CD3E;PSMA4;HLA-DRA;CD3G;CSK;LCK;PSMA2;LCP2;HLA-DPA1;HLA-DQB1;ITK;UBE2N;HLA-DQB2;BCL10;TRAV29DV5;CD247;PSMD6;HLA-DPB1;HLA-DQA1;GRAP2;UBE2D2;PSMA1;PSMD14;PSMD12;PSMB4;PSMD1;PAG1;PAK2;PSMB1;VASP;TRAV19;PAK1;SKP1;HLA-DRB1;PSMA3;PSMD2;PSMB2;PSMC6;TRAV8-4;CD4;CHUK;ADRM1;PSMC4;PDPK1;PSMD7;LAT;UBE2V1;ZAP70;MAP3K7;ENAH;PSMA7;RIPK2;FBXW11;NFKB1;HLA-DQA2;EVL;TRBV7-9;WAS;PSMB3;TRBV12-3;PIK3CB;CD101;HLA-DRB5;SEM1;PSMB5;MALT1;CUL1;PSMD8;PSMD11;RELA;PSMD3;UBC;PSMC5;NCK1;IKBKB;PSMC3"
"REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION",7.81107051325742e-27,4.049739635335e-25,1.34223377296446,0.593602320752506,3.02534860897344,193,"LEF1;STAT1;H2BC26;H3C12;H4C12;H4C11;PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;CUL3;MAGT1;H2BC10;H2AC14;PSMD6;DERL1;H2BC8;RPN1;H2AC4;H4C9;PSMA1;H4C16;H2AX;SEL1L;HIF1A;STT3B;H2BC7;PSMD14;NEK2;H2BC21;H2BC5;PSMD12;H2BC13;OSTC;PSMB4;COPS5;H3C4;PSMD1;H4C14;H2BC14;H2BC4;H4C15;H2BC17;PSMB1;H3C7;RBBP7;SKP1;ERLEC1;PRKAG1;CSNK2A1;IRF1;PSMA3;RBX1;PSMD2;PSMB2;PSMC6;H3C3;ADRM1;PSMC4;H2AC8;H3C13;H4C1;PDCD1;PSMD7;RPN2;H2BC6;STT3A;DPY30;H2BC3;GSK3B;H3C11;H3C14;RBBP4;MOV10;H3C15;PSMA7;EZH2;NFKB1;H2BC15;H2BC11;RNF5;H3-3A;PRKAB1;PSMB3;H2AC6;DAD1;H3C2;TMEM258;SEM1;PSMB5;H4C8;H2AZ2;DERL3;H3-3B;CUL1;NFE2L2;PSMD8;PSMD11;RELA;PSMD3;OST4;H2AJ;H4C4;H2AC20;CD274;DERL2;UBC;RBBP5;H3C6;CDK4;PSMC5;PSMC3"
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",3.75637476852181e-26,1.87540488443237e-24,1.32671609800481,0.605735115204271,3.05828778375754,175,"TUBB3;UBE2D1;PSMA5;PPP2CA;PSMC2;PSMA6;PSMA4;RAD21;WAPL;BUB1;PSMA2;KIF2A;MAPRE1;BUB3;TUBA1C;PLK1;ZW10;CENPQ;CENPU;ZWILCH;PSMD6;ZWINT;PSMA1;PSMD14;CENPK;PSMD12;SKA1;PPP1CC;UBE2S;PSMB4;PSMD1;SGO2;NUP37;MAD2L1;KIF18A;UBE2C;PSMB1;XPO1;BUB1B;KNL1;CENPA;PTTG1;BIRC5;KIF2C;PDS5A;PSMA3;PSMD2;PSMB2;PSMC6;CENPE;CDC20;ERCC6L;ADRM1;CENPI;PSMC4;TUBA4B;SKA2;PSMD7;UBE2E1;SPC25;TUBA1B;CDCA5;DSN1;DYNLL1;CDCA8;NDC80;ANAPC11;CKAP5;PSMA7;ESPL1;NUF2;TUBA1A;CENPL;PPP2R5E;DYNC1LI1;DYNLL2;SGO1;SPC24;PSMB3;STAG2;AURKB;NUP160;RCC2;SEM1;PSMB5;CENPF;CENPH;CENPP;KNTC1;MIS12;NUP43;CLIP1;SPDL1;CDC23;CENPN;CENPM;SEC13;PSMD8;INCENP;PSMD11;TUBA4A;PSMD3;PPP2R1A;RANBP2;ITGB3BP;UBC;SEH1L"
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1",6.63642435697175e-26,3.19496429757068e-24,1.31888879607587,0.568499117091863,2.95068782413898,216,"FOXP3;CTLA4;H2BC26;H3C12;RUNX2;CDK7;H4C12;H4C11;PSMA5;CBX4;PSMC2;PSMA6;PSMA4;NFATC2;TNFRSF18;PSMA2;THBS1;BLK;CTSK;CBFB;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;TCF3;H2BC10;H2AC14;KCTD6;PSMD6;H2BC8;GATA3;H2AC4;PAX5;OCLN;H4C9;PSMA1;H4C16;H2AX;H2BC7;PSMD14;H2BC21;H2BC5;PSMD12;H2BC13;ELF1;PSMB4;CBX2;H3C4;PSMD1;H4C14;RYBP;H2BC14;ITCH;H2BC4;H4C15;H2BC17;PSMB1;H3C7;CTSL;PRKCB;BMI1;CSNK2A1;PSMA3;PSMD2;PSMB2;PSMC6;H3C3;HDAC1;CBX8;ADRM1;PSMC4;H2AC8;SPI1;H3C13;H4C1;PSMD7;ARID1A;H2BC6;IFNG;SOCS4;DPY30;IL2RA;H2BC3;H3C11;H3C14;MOV10;SOCS3;H3C15;PSMA7;H2BC15;ARID2;ACTL6A;CTSV;H2BC11;H3-3A;SRC;PSMB3;SIN3A;H2AC6;TCF12;H3C2;SEM1;PSMB5;H4C8;H2AZ2;SETD1B;RUNX1;H3-3B;PSMD8;PSMD11;PSMD3;MYB;SMARCD1;H2AJ;TP73;H4C4;RNF2;H2AC20;NR4A3;SMARCB1;UBC"
"REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS",2.78501317697757e-25,1.29455095260888e-23,1.30309315086572,0.685466555112341,3.19050517936523,113,"H2BC26;H3C12;CDK7;H4C12;H4C11;PSMA5;PSMC2;PSMA6;PSMA4;PSMA2;CBFB;H3C8;H2AC19;H2AC18;H2BC12;H2AC7;H3C10;H2BC9;TCF3;H2BC10;H2AC14;PSMD6;H2BC8;GATA3;H2AC4;H4C9;PSMA1;H4C16;H2AX;H2BC7;PSMD14;H2BC21;H2BC5;PSMD12;H2BC13;PSMB4;H3C4;PSMD1;H4C14;H2BC14;ITCH;H2BC4;H4C15;H2BC17;PSMB1;H3C7;PSMA3;PSMD2;PSMB2;PSMC6;H3C3;ADRM1;PSMC4;H2AC8;SPI1;H3C13;H4C1;PSMD7;H2BC6;H2BC3;H3C11;H3C14;H3C15;PSMA7;H2BC15;H2BC11;H3-3A;PSMB3;H2AC6;TCF12;H3C2;SEM1;PSMB5;H4C8;H2AZ2;RUNX1;H3-3B;PSMD8;PSMD11;PSMD3;MYB;H2AJ;TP73;H4C4;H2AC20;UBC"
"REACTOME_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",1.33028449339755e-24,5.97741165699965e-23,1.28710367230144,0.559029453383622,2.89832188380685,214,"ADAM19;H2BC26;H3C12;ACTB;H4C12;H4C11;PSMA5;SPCS3;PSMC2;PSMA6;PSMA4;WT1;STRAP;PSMA2;H3C8;H2AC19;H2AC18;H2BC12;CANX;H2AC7;H3C10;ZNF217;H2BC9;TCF3;H2BC10;CDH11;H2AC14;SPCS1;ACTG1;PSMD6;H2BC8;RPN1;H2AC4;CTSB;H4C9;PSMA1;H4C16;H2AX;H2BC7;PSMD14;H2BC21;H2BC5;PSMD12;H2BC13;OSTC;PSMB4;CSNK2A3;H3C4;PSMD1;H4C14;H2BC14;H2BC4;H4C15;H2BC17;CBLL1;PSMB1;H3C7;CTSS;RBBP7;CTSL;PKM;CSNK2A1;PSMA3;PSMD2;PSMB2;PSMC6;H3C3;HDAC1;SPCS2;ZC3H12A;ADRM1;PSMC4;H2AC8;H3C13;H4C1;PSMD7;RPN2;ARID1A;H2BC6;SP1;STT3A;CDH1;H2BC3;H3C11;H3C14;RBBP4;MOV10;H3C15;PSMA7;EZH2;H2BC15;DNTTIP1;MTBP;H2BC11;SEC11A;H3-3A;RB1;SRC;PSMB3;H2AC6;DAD1;TCF12;H3C2;TMEM258;SEM1;PSMB5;SEC11C;H4C8;H2AZ2;TGIF2;H3-3B;SIRT1;GANAB;PSMD8;PSMD11;PSMD3;ACTA1;OST4;H2AJ;H4C4;H2AC20;UBC;MAPK1;DNM2;H3C6;PSMC5;PSMC3;MDM2;SNAI1"
